id,review,date,rating
croc_review_9198,awesome! great deal! My son loved them. Wears them all the time. I really can't afford to spend $50+ on a Sandler that can only be worn occasionally... But the sale made it totally worth it. He really likes the way they feel. Thank you so much for considering lowering the price!,"December 27, 2022",5.0
croc_review_3328,"I love the structure of the Classic Clog. It's great for gardening, boating, relaxing, and other outdoor activities.","April 13, 2021",5.0
croc_review_9196,"awesome! My friend loves them. They are super comfortable, and I wanted to share the comfort with them.","November 11, 2021",5.0
croc_review_9199,"awesome, just as I wanted, a tad on the wider side.","April 1, 2022",5.0
croc_review_9200,"awesome, replacing older crocs, these feel a little less wide but are a perfect fit!","March 15, 2023",5.0
croc_review_9201,"awesome, the color is so vibrant!","May 16, 2021",5.0
croc_review_9202,awesome-looking shoes and so comfortable! It looks even better with the charms!,"September 20, 2021",5.0
croc_review_5010,It is awesome. It is well built and super comfortable.,"June 5, 2021",5.0
croc_review_235,"BAD they do not fit, need to get a different size, cannot navagate this!!! been trying for days. Please help me- need to return!!!","August 4, 2023",1.0
croc_review_7139,"The best pair of rock crocks. It was a birthday gift, and he loved his rock crocks.","October 12, 2022",5.0
croc_review_7066,"THE BEST SHOES EVER!! Super comfortable, I wear them with everything, and this has become my favorite shoe!!!","July 26, 2021",5.0
croc_review_1319,I BOUGHT THESE FOR MY DAUGHER FOR CHRISTMAS. SHE WEARS THEM OFTEN.,"February 19, 2023",5.0
croc_review_5651,My back strap broke while my son was at school. I was very disappointed because this was the first time he had moved out of the kids section. I had hoped the adult ones would be as hearty.,"May 25, 2021",3.0
croc_review_236,"Ballerina Pink is a purple-PINK. In yellow room lighting, they look pink. However, in outdoor daylight, they look like a pale lavender.","January 21, 2020",5.0
croc_review_237,"Ballerina pink was darker than the picture. A friend of mine has ballerina pink crocs, and they are way lighter. Mine came looking a very light violet. I'm very disappointed. I've been waiting for a long time to buy these. I finally did, and I was not happy.","March 20, 2022",3.0
croc_review_238,Basic Crocs updated with Jibbitz charms... too cute.,"March 31, 2022",5.0
croc_review_240,Basic crocs. They're comfortable. Worth it.,"March 3, 2023",5.0
croc_review_239,"Basic crocs, a good selection from Zappos, and fast shipping.","June 17, 2022",5.0
croc_review_241,Basic red with a nice fit,"December 27, 2022",5.0
croc_review_242,"Basic, staple fits great and is comfortable.","May 8, 2023",5.0
croc_review_280,"Birthday gift for my son, who said he would never use them, jokes on him, he doesn't take them off loves the ease of putting them on and off, and also how comfortable they are.","February 26, 2023",5.0
croc_review_243,Be specific about your likes and dislikes. How was the fit and size? What does the material feel like? How awesome (or not) did you feel wearing them?,"April 26, 2021",5.0
croc_review_244,"Be sure to look at the size chart before ordering Crocs. I ordered a pair of size 8men/women10 to replace a pair that I purchased many years ago. They were smaller than my old pair, and I had to return them. I reordered a pair of 9men/11women, and they are the same size as my old pair and fit fine.","January 2, 2023",5.0
croc_review_245,Beautiful and comfortable Crocs. I would buy them again!,"October 9, 2022",5.0
croc_review_246,Beautiful bright color. Would purchase again. Highly recommend.,"July 15, 2023",5.0
croc_review_250,Beautiful color. Nice and light to wear. Like walking on a cloud,"May 29, 2021",5.0
croc_review_247,Beautiful color as expected. My daughter is a fan!,"December 16, 2022",5.0
croc_review_12,A beautiful color would wear these as the statement piece of an outfit.,"April 12, 2021",5.0
croc_review_248,"Beautiful color, lightweight, and fun, but they are about two sizes too large even if worn with socks. Definitely size down one to two sizes!","August 27, 2022",5.0
croc_review_249,"Beautiful color, perfect fit, and the same great quality!","May 7, 2021",5.0
croc_review_13,A beautiful picture doesn't even compare to the color when you actually get it.,"May 9, 2021",5.0
croc_review_252,Beautiful pink color; I love the classics.,"December 22, 2022",5.0
croc_review_253,"Beautiful true to life color. Purple is my favorite color, and these are perfect.","February 20, 2023",5.0
croc_review_254,Beautiful white Crocs to wear at my wedding!,"April 16, 2022",5.0
croc_review_256,"Because of problems with my feet and legs, I can only wear Crocs. I have many pairs. I hadn't ordered anymore of the classic Crocs until recently. I was grateful the quality and fit hadn't changed.","November 1, 2022",5.0
croc_review_257,"Because they're so breathable, I use my clogs as slippers around the house in the summer - very comfortable. I also use them when I go kayaking because they drain so easily and quickly, and they are easy to clean.","July 9, 2022",5.0
croc_review_2428,"I have been buying Crocs in various styles (including this one). Sizing recently is way off. Size 9 in this style, which I usually purchase, was too small, while size 10 is WAY too big in length and width.","July 29, 2022",3.0
croc_review_2429,"I have been buying crocs for years with no problem. However, the last pair broke at the strap within a week of purchase. Very disappointed. I hope this is not a trend.","March 26, 2022",2.0
croc_review_258,"Been late to the Crocs wave, but damn, didn't know I'd love them so much. They feel great, and I'm happy I found a color on sale that goes with my Lakers gear.","March 6, 2022",5.0
croc_review_2432,"I have been rocking crocs since my childhood, and I'm now in my late 20's. These are the PERFECT, most versatile shoes. Going to the store? CROCS! Going to class? CROCS! Doing laundry in the basement? CROCS! Name one thing crocs can't do! And don't say wedding because I AM considering a white pair for my own someday!","November 29, 2021",5.0
croc_review_2435,"I have been using these around the house and occasionally going out with them. One thing for sure, they are very comfortable. Definitely can't go wrong with these.","March 31, 2021",5.0
croc_review_2437,I have been waiting months for the Orange Clogs. I love them. I tell everyone I stole them from Prison. LOL,"June 8, 2022",5.0
croc_review_2438,I have been waiting on a red pair for a long while. I love them.,"September 7, 2021",5.0
croc_review_2440,I have been wanting this color for a long time!,"September 9, 2021",5.0
croc_review_2448,"I have been wearing crocs for years before they were ""cool"". Very comfortable and convenient. I wear them every day. The classic crocs last me about 3-4 yrs.","March 11, 2022",5.0
croc_review_259,"Before ordering these from Zappos, I went to the official Crocs site and read up on their sizing. I normally wear a women's 8.5 - 9, depending on the shoe, and based on the measurements on the Crocs site, I ordered a women's size 9 in this classic style (in black). It fits exactly as it should - with a comfortable amount of space both in the toe box and behind my heel. The shoes are wider than my foot, but should be, according to the description of the Crocs Classic - they're not supposed to be fitted. Anyway, they're comfy as hell - pretty squishy, and super light. Personally, I keep the strap up and wear these like a clog so that I can just slip into them and go. Stylish they are not, but they're perfect for the purposes of going out to the mailbox, taking out the dogs, gardening, running to the gas station, grocery, or attending to any other casual errand. I'm not wearing these to church or for a night out on the town - that's neither what they're intended for, nor the basis upon which they should be reviewed. I'm really happy with my Crocs, and as always, with Zappos' quality of service and overnight shipping. I never order shoes from anywhere else.","July 18, 2015",5.0
croc_review_261,"Being pregnant, these shoes really come in handy. I can stand comfortably, they aren't tight fighting tight, and they are super comfortable!","April 27, 2021",5.0
croc_review_7132,The best Crocs ever. It's so comfortable and very good quality.,"November 7, 2022",5.0
croc_review_262,"Best birthday gift ever! These were exactly what she wanted! Thanks, Crocs!","October 4, 2021",5.0
croc_review_7135,The best crocodile I have ever eaten.,"February 20, 2023",5.0
croc_review_263,Best decision to purchase these; they are super comfortable. I'm ordering another pair.,"May 17, 2021",5.0
croc_review_7137,The best ever. Just run a little big but love them.,"April 4, 2021",5.0
croc_review_7140,The best pair of shoes I own.,"March 30, 2021",5.0
croc_review_7141,The best part about my purchase is that it is so amazingly comfortable.,"August 8, 2021",5.0
croc_review_7142,The best purchase I've ever made. I haven't worn another pair of shoes in months and have been thinking about just getting rid of all my other shoes.,"June 22, 2021",5.0
